de-date,tavg,tmin,tmax,wind,globrad,precip,relhumid
03.03.2014,-2.7,-4.06,-0.74,4.29,6.85,2.47,94.81
04.03.2014,-1.78,-4.06,0.47,3.52,3.43,4.67,96.31
05.03.2014,-0.87,-2.7,0.99,2.87,4.03,0.19,95.31
06.03.2014,-1.9,-5.06,1.95,3.59,8.99,0.08,94.31
07.03.2014,-3.44,-8.26,2.1,2.55,12.49,0.01,90.5
08.03.2014,-2.69,-7.74,3.19,2.21,13.37,0.0,83.88
09.03.2014,-1.73,-6.78,4.76,2.27,12.94,0.02,89.5
10.03.2014,1.15,-3.74,7.87,1.85,12.9,0.02,78.81
11.03.2014,2.44,-2.46,12.18,2.91,13.72,0.0,83.0
12.03.2014,0.47,-2.38,4.28,4.69,6.44,0.3,86.62
13.03.2014,2.4,-1.92,9.4,4.34,14.23,0.02,86.88
14.03.2014,3.83,-1.25,10.09,4.33,13.64,0.01,83.94
15.03.2014,4.76,-2.21,10.99,6.59,14.07,0.19,76.44
16.03.2014,1.14,-3.42,3.57,6.23,7.79,1.4,76.06
17.03.2014,-1.52,-4.64,1.55,4.84,6.11,2.66,82.94
18.03.2014,-2.4,-6.4,0.37,4.95,9.99,1.91,74.62
19.03.2014,-0.64,-6.85,5.5,4.39,5.24,2.1,92.06
20.03.2014,-0.67,-4.8,3.26,4.83,8.72,2.57,88.19
21.03.2014,-0.58,-6.36,5.54,3.54,16.02,0.0,70.75
22.03.2014,6.1,-0.52,14.08,6.65,16.33,0.0,74.56
23.03.2014,6.77,0.1,15.18,4.05,16.27,0.0,77.19
24.03.2014,6.93,-0.07,16.54,2.95,16.86,0.0,79.31
25.03.2014,7.8,-0.1,17.82,2.23,16.71,0.0,81.31
26.03.2014,8.19,0.65,17.01,3.78,15.72,0.0,78.56
27.03.2014,3.62,0.14,9.4,4.06,6.78,0.14,83.25
28.03.2014,2.86,-3.27,10.51,4.54,16.33,0.05,68.5
29.03.2014,-2.11,-5.28,1.9,6.86,17.95,0.18,63.75
30.03.2014,-0.14,-5.31,6.58,3.6,18.46,0.0,68.62
31.03.2014,3.24,-1.69,8.83,3.58,16.57,1.7,81.19
01.04.2014,-1.05,-3.37,1.23,4.86,12.81,0.67,79.06
02.04.2014,-1.56,-4.51,1.76,3.68,15.14,0.03,71.88
03.04.2014,1.29,-3.69,6.69,4.5,18.79,0.01,66.44
04.04.2014,1.15,-1.11,4.64,4.72,4.53,3.57,84.44
05.04.2014,-0.67,-4.67,3.29,5.79,20.66,0.54,66.94
06.04.2014,2.33,-4.2,9.96,4.26,21.38,0.0,65.5
07.04.2014,3.26,-2.61,9.44,3.43,14.67,0.01,75.62
08.04.2014,5.16,0.75,9.98,3.41,10.08,5.51,93.25
09.04.2014,2.78,-1.86,8.71,3.23,10.36,7.27,80.06
10.04.2014,2.24,-2.06,7.16,5.11,11.08,0.43,66.25
11.04.2014,1.06,-4.41,6.97,3.91,13.38,0.0,70.62
12.04.2014,2.03,-4.8,7.44,3.75,11.85,0.02,71.94
13.04.2014,4.01,-2.58,11.2,3.67,10.24,5.87,77.44
14.04.2014,5.35,1.87,9.61,4.2,6.95,2.34,87.44
15.04.2014,9.22,3.78,14.63,3.83,15.55,0.68,81.0
16.04.2014,10.16,3.89,16.55,3.09,16.15,0.02,76.81
17.04.2014,8.89,4.74,13.44,2.19,19.65,0.26,79.94
18.04.2014,10.56,3.15,17.9,2.36,19.05,0.04,75.69
19.04.2014,11.36,4.23,18.92,3.28,21.12,0.0,71.38
20.04.2014,13.03,5.73,20.65,4.26,20.8,0.01,68.0
21.04.2014,13.94,7.26,21.29,3.62,19.58,0.04,75.75
22.04.2014,12.83,9.86,17.45,2.56,12.78,1.93,83.62
23.04.2014,13.32,7.72,18.4,2.7,16.89,2.06,81.75
24.04.2014,6.84,-0.12,12.0,3.9,23.81,0.0,60.69
25.04.2014,6.9,-0.63,14.0,2.56,23.4,0.0,58.31
26.04.2014,8.55,1.0,15.93,2.69,24.36,0.0,68.81
27.04.2014,10.75,0.61,18.57,1.69,24.26,0.0,61.25
28.04.2014,13.12,6.5,20.0,2.76,22.57,0.0,65.44
29.04.2014,11.36,7.19,16.15,2.41,14.16,0.26,80.25
30.04.2014,11.72,7.98,15.78,1.9,9.67,1.7,83.56
01.05.2014,14.04,5.97,20.89,1.44,17.77,0.56,71.5
02.05.2014,14.21,7.82,19.24,1.83,18.51,1.85,75.75
03.05.2014,9.1,2.89,13.99,3.7,26.5,0.0,64.5
04.05.2014,10.69,1.12,17.44,3.55,25.12,0.87,62.31
05.05.2014,9.82,3.08,14.59,4.14,7.82,16.34,83.44
06.05.2014,4.99,1.13,8.83,4.18,20.78,0.27,68.69
07.05.2014,6.89,-0.51,13.19,2.87,26.1,0.01,68.62
08.05.2014,11.06,3.7,18.42,3.13,27.69,0.0,63.06
09.05.2014,12.33,4.6,19.26,2.75,23.15,0.0,67.31
10.05.2014,13.31,8.36,19.09,2.76,11.18,1.47,80.75
11.05.2014,14.25,10.37,18.06,2.15,16.53,0.53,82.75
12.05.2014,16.31,8.4,22.54,2.03,17.04,0.96,77.56
13.05.2014,15.67,9.48,20.69,3.09,19.26,1.25,77.75
14.05.2014,15.67,8.8,21.3,1.41,24.0,1.4,66.75
15.05.2014,17.62,11.68,23.44,3.6,21.43,2.6,73.0
16.05.2014,20.04,13.63,25.88,4.93,25.04,0.43,78.12
17.05.2014,22.33,15.01,29.01,2.86,26.02,0.18,76.06
18.05.2014,22.35,14.99,29.4,3.67,27.45,0.01,72.0
19.05.2014,21.44,14.88,27.88,3.93,26.77,0.0,70.81
20.05.2014,18.69,11.67,25.32,2.75,28.75,0.0,62.19
21.05.2014,19.87,10.6,25.66,1.58,29.02,0.0,53.56
22.05.2014,22.03,14.4,27.13,1.23,24.1,0.03,53.81
23.05.2014,21.51,13.37,28.05,1.52,26.95,0.03,60.31
24.05.2014,21.9,14.18,28.57,2.19,27.65,0.01,64.62
25.05.2014,22.77,16.54,29.15,2.11,25.36,1.4,65.38
26.05.2014,21.83,15.0,27.76,1.73,23.41,0.32,66.44
27.05.2014,21.55,15.45,27.12,1.94,22.12,3.25,69.75
28.05.2014,19.66,15.33,23.69,1.66,22.7,2.54,80.12
29.05.2014,19.12,14.6,23.08,3.23,17.49,11.04,84.62
30.05.2014,17.8,15.29,20.1,2.8,17.56,27.02,93.38
31.05.2014,17.39,13.65,22.48,4.02,17.79,0.4,70.0
01.06.2014,17.01,13.12,22.23,4.63,10.14,13.24,72.81
02.06.2014,19.13,14.21,26.06,3.85,21.41,0.78,62.88
03.06.2014,19.07,12.69,25.49,3.1,29.08,0.0,54.5
04.06.2014,18.94,12.51,26.5,3.55,26.0,0.0,52.56
05.06.2014,20.64,11.6,28.42,2.75,29.58,0.0,54.12
06.06.2014,22.94,15.67,29.76,2.69,26.52,0.44,58.44
07.06.2014,23.05,15.55,29.55,1.76,27.44,0.25,61.25
08.06.2014,22.0,15.53,27.44,1.27,24.93,2.77,65.44
09.06.2014,19.22,13.26,24.63,3.01,23.96,1.24,70.31
10.06.2014,15.8,11.64,19.78,3.31,18.51,2.47,77.56
11.06.2014,15.0,11.55,18.74,4.43,10.52,2.71,80.69
12.06.2014,15.34,9.85,20.57,4.41,24.82,0.07,66.88
13.06.2014,15.18,8.88,19.87,1.42,16.5,1.08,72.06
14.06.2014,13.19,9.56,16.3,2.21,16.37,6.06,83.06
15.06.2014,13.93,9.19,17.5,2.84,17.07,3.01,80.0
16.06.2014,14.98,9.24,19.43,2.12,20.06,1.59,74.5
17.06.2014,15.71,8.79,20.3,2.56,21.43,0.82,67.38
18.06.2014,13.17,6.79,18.31,2.97,25.67,0.06,59.56
19.06.2014,13.1,5.74,19.16,3.21,22.28,0.13,65.25
20.06.2014,16.87,9.14,22.56,1.91,23.35,0.0,59.19
21.06.2014,14.17,11.89,16.59,3.0,8.31,12.97,83.38
22.06.2014,15.57,11.18,21.15,3.44,27.94,1.2,71.75
23.06.2014,15.22,9.4,20.13,2.93,25.28,1.4,66.56
24.06.2014,14.8,9.09,18.62,2.69,21.83,0.61,66.69
25.06.2014,15.7,9.87,20.88,2.34,24.73,0.72,62.0
26.06.2014,14.48,8.16,19.9,1.87,22.42,5.18,61.31
27.06.2014,11.84,8.92,14.28,5.82,6.97,30.46,87.62
28.06.2014,12.79,8.0,17.84,4.16,22.63,0.3,71.62
29.06.2014,14.42,6.25,19.82,1.85,28.92,0.0,64.81
30.06.2014,17.05,9.3,23.25,2.53,26.5,0.0,65.75
01.07.2014,20.24,11.93,27.56,2.95,29.48,0.0,56.31
02.07.2014,19.19,12.38,26.08,3.7,24.22,0.65,65.0
03.07.2014,17.72,9.92,23.3,1.93,26.16,0.0,68.94
04.07.2014,18.96,13.01,24.07,2.09,24.11,0.06,65.69
05.07.2014,19.48,13.52,24.81,1.73,25.07,0.04,61.44
06.07.2014,20.7,13.06,26.33,1.73,23.98,0.01,59.62
07.07.2014,20.79,15.44,25.73,2.34,16.52,0.41,62.69
08.07.2014,20.98,14.32,25.94,2.91,25.6,0.05,59.94
09.07.2014,21.31,14.82,26.41,1.96,23.82,0.23,57.25
10.07.2014,20.72,15.97,25.04,1.01,17.2,4.98,61.0
11.07.2014,21.79,15.44,27.98,2.15,17.81,2.83,64.62
12.07.2014,23.76,16.12,30.48,4.78,24.41,0.03,52.31
13.07.2014,22.15,16.37,28.6,3.68,16.81,0.62,49.06
14.07.2014,22.67,15.98,28.23,2.05,18.24,0.0,38.19
15.07.2014,24.71,18.59,30.33,1.22,19.41,0.38,43.38
16.07.2014,23.81,19.4,29.14,1.22,16.15,0.25,57.69
17.07.2014,25.52,17.57,32.08,1.74,24.68,0.05,51.38
18.07.2014,25.76,18.92,32.44,2.77,24.35,0.02,50.25
19.07.2014,22.58,16.76,28.32,3.11,25.4,0.0,52.5
20.07.2014,21.8,13.45,27.33,1.58,23.89,0.0,45.5
21.07.2014,19.93,15.95,26.56,1.42,14.74,6.12,64.69
22.07.2014,19.36,13.95,26.32,3.15,16.89,3.24,54.5
23.07.2014,20.37,11.15,27.74,2.01,26.33,0.0,44.5
24.07.2014,21.74,13.68,28.59,1.78,27.1,0.0,48.88
25.07.2014,21.96,15.31,28.49,2.59,24.93,0.04,52.5
26.07.2014,22.48,13.91,29.17,2.67,27.24,0.12,55.06
27.07.2014,21.94,14.25,28.46,2.22,26.44,0.0,44.0
28.07.2014,23.9,16.22,30.44,0.78,26.63,0.0,40.5
29.07.2014,25.4,16.37,30.9,0.86,23.88,0.02,46.5
30.07.2014,27.41,20.44,32.51,0.56,22.78,0.03,40.0
31.07.2014,26.85,20.98,32.96,1.25,23.42,0.34,44.38
01.08.2014,27.97,19.19,34.53,1.49,25.76,0.0,29.25
02.08.2014,28.99,21.95,35.51,1.02,22.98,0.0,31.88
03.08.2014,28.5,22.58,35.07,2.3,21.76,0.0,39.31
04.08.2014,24.93,19.56,30.27,3.18,22.95,0.03,47.38
05.08.2014,23.08,17.44,28.59,2.91,21.4,0.33,52.06
06.08.2014,22.45,16.84,27.57,2.61,21.4,2.6,57.31
07.08.2014,22.64,16.0,28.57,2.0,20.75,2.43,56.81
08.08.2014,22.87,15.84,29.74,2.16,23.62,0.01,54.88
09.08.2014,23.9,16.8,30.73,2.55,21.7,0.04,55.62
10.08.2014,26.11,17.92,33.37,1.63,20.5,0.01,47.31
11.08.2014,26.05,18.76,31.9,1.66,18.13,0.95,49.0
12.08.2014,26.59,19.92,33.0,1.42,21.97,0.08,46.75
13.08.2014,26.69,20.44,33.48,2.5,18.84,0.02,48.62
14.08.2014,27.13,20.12,34.13,1.84,22.53,0.0,51.75
15.08.2014,28.58,21.37,36.27,3.63,22.45,0.01,41.12
16.08.2014,22.43,16.56,28.98,3.1,18.82,0.09,53.88
17.08.2014,21.48,15.07,27.41,2.91,19.23,0.1,48.69
18.08.2014,18.62,15.23,22.5,1.42,13.09,0.16,54.06
19.08.2014,20.15,13.48,26.07,2.02,20.14,0.35,49.81
20.08.2014,21.55,13.08,29.01,1.0,22.71,0.0,45.12
21.08.2014,22.91,15.65,29.65,1.72,17.17,0.01,42.0
22.08.2014,20.48,14.26,26.86,3.52,10.26,0.8,54.94
23.08.2014,17.14,11.01,23.47,3.11,16.34,0.16,56.06
24.08.2014,18.2,10.3,25.39,2.06,21.66,0.0,44.81
25.08.2014,18.32,13.51,22.71,3.71,13.6,0.09,54.12
26.08.2014,16.65,11.3,22.3,2.86,19.17,0.02,48.25
27.08.2014,15.94,13.16,21.65,3.9,9.64,7.45,70.31
28.08.2014,14.4,11.1,20.48,1.42,8.08,3.69,73.62
29.08.2014,15.06,10.48,19.35,4.05,11.83,1.99,69.81
30.08.2014,15.15,9.54,20.58,3.61,15.71,1.37,64.62
31.08.2014,16.44,9.4,21.95,1.62,13.4,0.89,62.69
01.09.2014,19.73,13.07,26.76,2.39,16.21,0.67,53.62
02.09.2014,20.19,12.8,27.06,2.02,14.15,0.39,46.75
03.09.2014,18.19,11.33,24.69,2.95,18.98,0.1,60.81
04.09.2014,13.74,8.38,19.83,3.13,19.69,0.01,59.81
05.09.2014,15.37,7.47,22.65,2.18,19.93,0.0,61.0
06.09.2014,17.75,9.35,24.37,1.24,18.92,0.0,52.75
07.09.2014,19.21,12.66,25.8,1.29,17.73,0.0,49.0
08.09.2014,18.94,12.73,24.95,2.69,11.39,0.02,53.25
09.09.2014,17.02,14.59,20.53,3.12,10.7,2.23,73.94
10.09.2014,17.06,13.13,22.31,2.69,5.45,0.8,69.12
11.09.2014,16.44,9.81,23.94,3.04,18.78,0.0,43.19
12.09.2014,16.72,9.23,24.9,2.89,18.57,0.0,46.5
13.09.2014,16.65,9.18,24.61,1.48,15.77,0.0,48.31
14.09.2014,15.75,9.06,22.42,2.52,15.13,0.01,54.44
15.09.2014,10.99,7.48,14.12,3.52,12.26,0.23,80.62
16.09.2014,12.8,7.7,19.29,3.27,17.28,0.03,62.12
17.09.2014,10.15,4.61,17.01,2.15,17.65,0.0,50.75
18.09.2014,9.83,2.99,17.37,1.45,17.28,0.0,49.19
19.09.2014,11.14,4.31,18.98,1.01,17.51,0.0,44.38
20.09.2014,12.28,6.6,19.44,1.03,17.26,0.0,39.81
21.09.2014,12.41,4.55,20.61,1.71,14.92,0.0,41.19
22.09.2014,11.98,6.62,18.12,2.82,13.62,0.0,45.31
23.09.2014,12.68,6.85,18.31,5.47,5.61,10.66,62.5
24.09.2014,10.99,9.0,12.65,4.78,2.95,23.4,79.69
25.09.2014,12.04,7.88,18.05,3.35,6.15,0.08,70.88
26.09.2014,10.72,6.51,16.67,1.61,8.12,0.01,77.56
27.09.2014,10.28,5.06,16.3,1.93,8.59,0.01,75.5
28.09.2014,10.41,5.72,16.71,2.73,11.08,0.07,68.06
29.09.2014,10.15,4.15,16.32,3.52,6.69,0.04,75.62
30.09.2014,10.89,6.18,16.87,3.91,6.15,0.1,71.12
01.10.2014,6.72,1.79,11.35,4.12,6.97,0.16,66.38
02.10.2014,4.62,0.37,10.78,3.37,14.56,0.0,58.38
03.10.2014,5.33,-1.02,12.91,2.86,14.5,0.0,63.19
04.10.2014,5.62,0.96,12.51,3.1,10.66,0.01,71.81
05.10.2014,3.57,-1.66,8.61,1.98,7.5,0.03,74.62
06.10.2014,3.48,-2.06,10.21,2.09,10.2,0.0,70.62
07.10.2014,3.34,-2.67,10.69,1.45,12.15,0.0,71.19
08.10.2014,3.95,-3.09,11.55,1.03,12.78,0.0,65.38
09.10.2014,6.19,-1.54,14.42,2.43,12.72,0.0,63.88
10.10.2014,9.29,3.41,17.4,3.38,11.11,0.0,59.31
11.10.2014,9.86,3.75,18.26,2.62,11.53,0.0,71.12
12.10.2014,11.8,5.8,20.56,1.56,8.5,0.0,69.69
13.10.2014,13.03,6.53,20.97,2.67,10.6,0.03,68.5
14.10.2014,13.31,7.78,20.09,1.43,7.7,0.01,75.25
15.10.2014,12.41,6.19,19.9,3.57,11.11,0.22,64.0
16.10.2014,11.4,9.5,12.97,2.31,2.64,12.65,93.5
17.10.2014,8.11,2.07,11.37,3.33,5.57,0.51,81.56
18.10.2014,0.83,-2.06,3.33,4.69,2.26,0.16,68.56
19.10.2014,-0.06,-5.75,5.57,3.11,11.62,0.02,55.38
20.10.2014,4.39,-0.28,8.33,5.48,3.46,4.88,80.88
21.10.2014,9.13,4.18,12.53,4.54,3.96,3.31,88.19
22.10.2014,-0.56,-6.64,3.19,2.73,3.74,0.04,69.12
23.10.2014,-4.56,-6.88,0.04,2.7,10.01,0.0,62.75
24.10.2014,-3.95,-7.38,0.94,3.18,9.71,0.0,63.19
25.10.2014,-5.31,-8.5,-1.05,2.07,9.63,0.0,64.56
26.10.2014,-4.43,-9.27,1.89,1.35,9.66,0.0,63.12
27.10.2014,-2.51,-8.27,5.17,2.46,9.93,0.0,60.88
28.10.2014,-0.24,-5.59,7.38,3.08,8.96,0.0,54.94
29.10.2014,2.1,-1.42,9.8,2.23,7.72,0.0,50.69
30.10.2014,3.46,-0.23,8.29,0.88,7.93,0.0,51.0
31.10.2014,1.94,-1.65,9.58,1.66,5.88,0.02,67.62
01.11.2014,0.46,-1.56,3.95,3.71,4.44,0.66,86.0
02.11.2014,-2.33,-5.64,0.73,3.69,4.51,0.26,73.0
03.11.2014,-1.65,-4.5,1.79,2.07,3.76,0.82,75.88
04.11.2014,0.3,-3.06,6.53,3.01,4.75,0.02,81.12
05.11.2014,0.95,-1.67,3.5,3.6,2.15,0.3,89.94
06.11.2014,1.94,0.65,4.23,1.93,2.18,0.23,96.56
07.11.2014,4.89,3.05,6.26,2.7,2.45,0.43,96.56
08.11.2014,7.61,5.26,9.9,4.02,3.61,1.08,95.06
09.11.2014,7.41,5.41,11.54,1.8,4.17,0.26,89.5
10.11.2014,5.4,3.33,10.48,1.9,4.22,0.02,87.88
11.11.2014,3.94,2.54,6.2,3.12,2.55,0.29,85.56
12.11.2014,4.25,2.19,8.04,2.25,1.53,0.21,81.19
13.11.2014,2.18,-1.18,6.15,1.48,1.62,0.16,86.75
14.11.2014,2.05,0.19,5.45,2.59,1.6,0.37,90.62
15.11.2014,0.98,-0.77,4.17,3.08,1.08,0.47,92.06
16.11.2014,-0.98,-3.07,1.34,3.77,3.31,0.22,84.06
17.11.2014,-3.5,-7.09,0.05,3.29,5.09,0.02,65.81
18.11.2014,-4.53,-7.25,-1.58,4.17,2.98,0.05,66.94
19.11.2014,-5.36,-8.33,-2.56,3.25,2.95,0.11,84.25
20.11.2014,-3.9,-6.07,0.98,3.48,3.28,0.06,72.56
21.11.2014,-5.12,-8.35,0.93,2.27,5.54,0.0,74.62
22.11.2014,-5.38,-8.37,-0.9,1.48,3.02,0.05,91.88
23.11.2014,-4.45,-6.45,-0.45,1.34,3.5,0.06,92.69
24.11.2014,-5.27,-9.75,-1.31,2.22,1.65,0.05,87.81
25.11.2014,-8.86,-11.46,-4.19,1.84,5.04,0.0,77.12
26.11.2014,-10.27,-13.16,-5.94,1.79,4.06,0.0,69.31
27.11.2014,-9.05,-11.89,-5.61,2.45,2.15,0.01,57.19
28.11.2014,-6.98,-10.33,-4.03,2.86,2.09,1.08,67.75
29.11.2014,-6.88,-7.84,-5.68,3.44,1.35,2.68,83.62
30.11.2014,-8.58,-9.77,-6.64,2.98,2.54,0.32,86.19
01.12.2014,-9.37,-10.76,-6.7,2.69,2.87,0.17,90.81
02.12.2014,-7.87,-12.33,-4.76,2.13,2.67,0.16,90.06
03.12.2014,-10.27,-13.57,-6.31,3.03,3.21,0.02,91.25
04.12.2014,-9.71,-11.1,-7.02,4.23,2.69,0.06,88.81
05.12.2014,-6.52,-9.49,-1.93,2.25,1.79,0.11,95.5
06.12.2014,-6.5,-8.19,-2.95,2.34,1.94,0.18,95.06
07.12.2014,-6.92,-8.39,-3.73,2.94,3.41,0.08,91.12
08.12.2014,-4.46,-6.69,-2.7,2.58,1.52,1.28,91.19
09.12.2014,-1.89,-4.44,0.19,1.9,1.86,1.42,90.25
10.12.2014,-0.97,-2.73,0.79,2.52,1.47,1.2,91.56
11.12.2014,-3.03,-3.9,-2.35,2.61,1.76,1.3,87.94
12.12.2014,-2.1,-3.56,-0.3,3.56,1.35,3.08,95.94
13.12.2014,-2.09,-5.48,0.28,4.35,3.6,0.11,94.12
14.12.2014,-1.34,-3.48,0.01,3.45,1.74,0.15,92.81
15.12.2014,-1.44,-2.29,0.08,2.02,1.71,0.72,96.69
16.12.2014,-1.35,-3.73,0.51,3.12,1.34,0.18,95.94
17.12.2014,0.3,-0.9,0.94,4.82,0.86,1.41,95.0
18.12.2014,-1.88,-4.67,1.08,2.16,3.67,0.94,96.81
19.12.2014,-2.65,-5.7,-0.1,3.87,1.4,1.71,96.88
20.12.2014,0.18,-1.74,0.83,4.66,1.42,7.11,97.06
21.12.2014,-0.83,-2.25,1.21,4.16,2.29,0.55,96.38
22.12.2014,-2.99,-7.31,-1.19,4.19,3.31,1.42,92.88
23.12.2014,-0.38,-1.35,1.22,5.43,1.91,3.92,95.5
24.12.2014,-4.17,-11.63,-0.04,4.16,2.63,1.55,91.81
25.12.2014,-1.91,-8.22,1.46,6.22,3.16,3.63,91.5
26.12.2014,-10.96,-16.77,-5.82,3.26,2.97,0.3,90.94
27.12.2014,-13.02,-15.59,-9.4,2.13,3.34,0.19,92.06
28.12.2014,-12.16,-15.01,-10.98,5.97,0.99,10.11,95.75
29.12.2014,-16.6,-20.5,-14.41,2.98,1.86,0.59,98.19
30.12.2014,-15.47,-17.38,-14.03,6.25,1.89,3.51,97.31
31.12.2014,-16.88,-21.06,-13.72,3.8,3.72,0.11,96.38
01.01.2015,-8.4,-13.63,-4.55,4.55,1.57,1.0,96.81
02.01.2015,-2.18,-4.57,-0.7,5.08,1.51,1.27,97.0
03.01.2015,-0.37,-2.44,0.62,6.26,2.32,1.2,96.25
04.01.2015,-1.85,-4.76,-0.26,6.07,1.53,0.58,95.75
05.01.2015,-5.77,-12.23,-2.49,3.46,1.8,1.21,95.56
06.01.2015,-19.35,-29.3,-12.75,3.34,3.52,0.16,93.25
07.01.2015,-28.64,-31.8,-23.52,3.15,5.18,0.0,94.62
08.01.2015,-22.79,-32.18,-16.85,3.64,5.26,0.04,96.62
09.01.2015,-13.24,-16.5,-6.38,7.24,3.17,2.27,94.62
10.01.2015,-5.38,-7.31,-4.35,3.98,2.81,2.11,98.44
11.01.2015,-1.92,-7.74,0.55,5.9,2.97,2.97,95.75
12.01.2015,-2.99,-5.56,-0.54,6.1,3.0,0.23,96.06
13.01.2015,-1.92,-7.14,0.68,7.04,2.77,0.94,95.0
14.01.2015,-1.16,-5.45,0.56,5.23,3.89,0.09,95.31
15.01.2015,-5.04,-7.07,-3.23,3.07,1.55,1.1,98.75
16.01.2015,-6.82,-9.36,-3.49,2.24,5.28,0.52,99.44
17.01.2015,-6.95,-9.77,-4.04,4.45,2.63,0.19,98.88
18.01.2015,-1.68,-5.57,-0.01,4.56,2.98,0.39,95.75
19.01.2015,-3.0,-8.99,-0.43,2.2,2.47,3.8,97.88
20.01.2015,-8.27,-10.73,-3.62,3.39,2.32,0.14,97.56
21.01.2015,-8.02,-10.6,-5.34,4.66,3.73,0.61,99.12
22.01.2015,-8.45,-10.56,-5.35,3.75,3.66,0.2,97.62
23.01.2015,-8.79,-11.7,-5.42,4.74,3.2,0.17,98.0
24.01.2015,-11.57,-17.2,-8.81,5.38,4.62,0.05,94.06
25.01.2015,-14.7,-17.18,-11.9,5.93,4.35,0.54,96.75
26.01.2015,-11.46,-13.1,-9.38,3.42,4.07,2.0,96.06
27.01.2015,-9.04,-10.97,-7.67,3.52,4.57,6.74,97.0
28.01.2015,-8.25,-12.09,-4.81,1.61,4.52,0.53,98.38
29.01.2015,-7.42,-12.17,-3.52,3.02,5.06,1.23,99.19
30.01.2015,-5.44,-8.01,-2.52,5.21,4.26,0.88,98.31
31.01.2015,0.04,-2.11,0.82,8.41,4.0,4.09,96.0
01.02.2015,0.16,-0.52,0.9,5.05,3.06,20.22,96.25
02.02.2015,-2.63,-7.48,1.05,3.98,5.79,9.3,97.06
03.02.2015,-4.55,-9.06,0.12,4.28,1.93,7.32,97.38
04.02.2015,-7.52,-11.44,-4.67,2.77,2.23,1.45,96.94
05.02.2015,-10.13,-13.96,-6.85,2.06,4.87,0.75,97.38
06.02.2015,-11.48,-14.58,-8.13,3.08,6.34,1.16,97.19
07.02.2015,-10.85,-13.67,-7.79,3.95,6.92,1.08,98.31
08.02.2015,-5.49,-10.39,-3.47,5.16,5.65,3.6,97.88
09.02.2015,-10.38,-14.8,-6.88,2.8,8.0,0.17,98.75
10.02.2015,-13.04,-17.27,-5.63,2.14,9.21,0.02,97.31
11.02.2015,-15.85,-20.13,-9.35,2.15,9.92,0.1,98.94
12.02.2015,-5.77,-11.48,-2.06,2.95,6.65,0.29,96.25
13.02.2015,-4.65,-7.1,-1.25,2.38,5.92,0.2,96.12
14.02.2015,-6.11,-8.21,-2.88,1.28,5.95,0.24,96.44
15.02.2015,-6.98,-9.48,-4.18,4.12,5.64,0.37,95.88
16.02.2015,-11.86,-16.47,-7.58,7.27,8.99,0.18,92.38
17.02.2015,-14.01,-19.93,-7.75,3.59,10.83,0.0,92.94
18.02.2015,-16.81,-20.88,-10.16,2.6,11.25,0.04,96.44
19.02.2015,-6.63,-14.93,-1.46,3.61,7.87,0.55,93.75
20.02.2015,-5.04,-11.63,-1.63,3.98,9.14,0.62,95.31
21.02.2015,-1.52,-3.29,0.17,5.31,7.74,1.06,96.0
22.02.2015,-3.55,-5.74,-0.41,5.09,9.81,0.0,92.12
23.02.2015,-2.19,-4.85,0.1,4.52,9.61,0.04,96.75
24.02.2015,-3.92,-6.31,-0.29,5.0,10.96,0.02,95.88
25.02.2015,-4.45,-8.27,-0.53,5.26,11.53,0.0,93.94
26.02.2015,-3.41,-7.6,0.04,4.25,8.76,0.33,95.12
27.02.2015,-0.31,-2.76,0.55,4.79,8.47,7.16,97.5
28.02.2015,-0.56,-4.45,0.66,3.9,5.18,1.14,96.5
01.03.2015,-3.2,-5.49,-0.81,1.09,3.15,0.2,94.25
02.03.2015,-3.73,-5.88,-1.13,2.09,5.12,0.25,96.0
03.03.2015,-2.67,-5.06,-0.13,4.38,5.65,0.52,95.75
04.03.2015,-2.1,-4.74,0.05,2.5,5.81,4.19,96.88
05.03.2015,-1.84,-3.33,0.01,1.48,4.8,2.95,96.94
06.03.2015,-2.05,-4.99,0.05,1.97,3.75,1.33,96.06
07.03.2015,-3.05,-5.84,0.19,3.1,9.09,0.54,96.38
08.03.2015,-2.55,-8.17,0.92,3.55,12.07,0.38,96.44
09.03.2015,0.94,0.19,1.95,4.54,11.9,0.08,91.25
10.03.2015,-0.37,-3.1,2.06,1.59,7.02,0.0,92.94
11.03.2015,-0.65,-2.97,1.62,1.52,13.38,0.01,95.0
12.03.2015,-0.15,-2.02,0.76,3.8,7.55,0.03,96.88
13.03.2015,-0.12,-1.58,1.01,7.49,7.14,0.67,95.06
14.03.2015,-0.31,-2.38,2.13,5.67,4.86,0.18,91.62
15.03.2015,-0.88,-4.79,5.33,3.52,14.58,0.02,83.69
16.03.2015,-1.1,-6.57,6.06,4.84,15.62,0.01,80.94
17.03.2015,-0.67,-4.42,5.62,3.95,14.78,0.01,74.44
18.03.2015,-0.41,-4.06,5.9,2.82,14.97,0.01,81.06
19.03.2015,0.03,-4.01,5.51,1.43,16.28,0.0,76.19
20.03.2015,1.8,-2.32,7.83,1.4,14.42,0.0,70.12
21.03.2015,2.19,-2.62,9.11,2.81,15.47,0.02,73.06
22.03.2015,0.51,-4.35,5.76,4.59,9.02,2.49,81.06
23.03.2015,-3.2,-5.26,0.42,3.25,16.9,0.03,66.31
24.03.2015,0.26,-4.47,5.9,6.55,9.92,0.25,64.0
